id	Area	Not_Highschool_Graduated_2017	Highschool_Graduated_2017	Some_College_Graduated_2017	College_Graduated_2017	Unemployment_rate_2017
8119	Teller County	0.049	0.254	0.355	0.341	0.047
27007	Beltrami County	0.09	0.286	0.355	0.27	0.047
38015	Burleigh County	0.063	0.234	0.353	0.351	0.047
37087	Haywood County	0.122	0.282	0.353	0.243	0.047
29049	Clinton County	0.083	0.373	0.353	0.185	0.047
48475	Ward County	0.065	0.307	0.349	0.135	0.047
6059	Orange County	0.109	0.386	0.348	0.391	0.047
37147	Pitt County	0.107	0.237	0.347	0.309	0.047
13111	Fannin County	0.148	0.347	0.343	0.19	0.047
13047	Catoosa County	0.134	0.321	0.342	0.203	0.047
26105	Mason County	0.112	0.344	0.341	0.222	0.047
12127	Volusia County	0.104	0.331	0.339	0.227	0.047
48487	Wilbarger County	0.208	0.305	0.335	0.152	0.047
21039	Carlisle County	0.165	0.348	0.332	0.155	0.047
46083	Lincoln County	0.086	0.291	0.327	0.41	0.047
26079	Kalkaska County	0.134	0.415	0.326	0.125	0.047
1057	Fayette County	0.09	0.386	0.325	0.146	0.047
42131	Wyoming County	0.117	0.413	0.316	0.188	0.047
48451	Tom Green County	0.157	0.29	0.315	0.238	0.047
21031	Butler County	0.165	0.362	0.313	0.117	0.047
24043	Washington County	0.099	0.403	0.312	0.215	0.047
47013	Campbell County	0.145	0.327	0.312	0.118	0.047
26081	Kent County	0.102	0.245	0.307	0.347	0.047
17167	Sangamon County	0.076	0.277	0.305	0.342	0.047
48359	Oldham County	0.065	0.227	0.305	0.265	0.047
17005	Bond County	0.109	0.393	0.305	0.193	0.047
47059	Greene County	0.241	0.368	0.305	0.15	0.047
39043	Erie County	0.089	0.28	0.303	0.224	0.047
13103	Effingham County	0.13	0.375	0.303	0.192	0.047
39131	Pike County	0.14	0.426	0.303	0.133	0.047
36035	Fulton County	0.21	0.339	0.302	0.177	0.047
39135	Preble County	0.106	0.447	0.302	0.144	0.047
39091	Logan County	0.095	0.324	0.301	0.151	0.047
51770	Roanoke city	0.15	0.318	0.3	0.232	0.047
17019	Champaign County	0.049	0.22	0.292	0.439	0.047
45045	Greenville County	0.127	0.249	0.291	0.333	0.047
13135	Gwinnett County	0.125	0.231	0.29	0.353	0.047
37151	Randolph County	0.142	0.431	0.29	0.153	0.047
55021	Columbia County	0.106	0.309	0.285	0.226	0.047
20009	Barton County	0.127	0.415	0.285	0.169	0.047
37021	Buncombe County	0.092	0.239	0.284	0.385	0.047
1077	Lauderdale County	0.141	0.353	0.281	0.225	0.047
16077	Power County	0.234	0.33	0.278	0.158	0.047
55097	Portage County	0.081	0.372	0.273	0.315	0.047
1037	Coosa County	0.232	0.385	0.273	0.11	0.047
36073	Orleans County	0.124	0.383	0.272	0.159	0.047
48383	Reagan County	0.296	0.322	0.272	0.11	0.047
47023	Chester County	0.152	0.412	0.271	0.165	0.047
13145	Harris County	0.195	0.233	0.267	0.274	0.047
37069	Franklin County	0.144	0.385	0.265	0.21	0.047
13051	Chatham County	0.127	0.213	0.259	0.332	0.047
40085	Love County	0.169	0.428	0.254	0.148	0.047
48285	Lavaca County	0.154	0.419	0.253	0.174	0.047
17037	DeKalb County	0.129	0.473	0.252	0.306	0.047
21181	Nicholas County	0.206	0.438	0.252	0.104	0.047
6001	Alameda County	0.125	0.179	0.249	0.447	0.047
42103	Pike County	0.244	0.382	0.244	0.265	0.047
13119	Franklin County	0.129	0.424	0.241	0.128	0.047
22049	Jackson Parish	0.209	0.424	0.238	0.13	0.047
41031	Jefferson County	0.258	0.378	0.237	0.169	0.047
12007	Bradford County	0.109	0.473	0.237	0.104	0.047
12051	Hendry County	0.349	0.33	0.237	0.084	0.047
21077	Gallatin County	0.189	0.458	0.234	0.119	0.047
17027	Clinton County	0.283	0.396	0.22	0.221	0.047
54063	Monroe County	0.234	0.408	0.211	0.145	0.047
34003	Bergen County	0.08	0.239	0.202	0.479	0.047
51059	Fairfax County	0.08	0.129	0.185	0.607	0.047
12019	Clay County	0.099	0.343	0.38	0.237	0.048
37049	Craven County	0.123	0.258	0.375	0.243	0.048
29185	St. Clair County	0.099	0.346	0.375	0.136	0.048
45017	Calhoun County	0.07	0.366	0.373	0.182	0.048
51810	Virginia Beach city	0.066	0.219	0.367	0.348	0.048
16011	Bingham County	0.132	0.309	0.367	0.193	0.048
5069	Jefferson County	0.118	0.32	0.364	0.168	0.048
12027	DeSoto County	0.106	0.295	0.364	0.115	0.048
27125	Red Lake County	0.067	0.405	0.362	0.166	0.048
39027	Clinton County	0.058	0.274	0.353	0.175	0.048
26099	Macomb County	0.107	0.299	0.352	0.242	0.048
42035	Clinton County	0.073	0.393	0.35	0.18	0.048
42001	Adams County	0.044	0.337	0.345	0.221	0.048
29019	Boone County	0.073	0.27	0.343	0.459	0.048
17029	Coles County	0.092	0.306	0.342	0.26	0.048
26165	Wexford County	0.107	0.377	0.339	0.176	0.048
29167	Polk County	0.104	0.254	0.322	0.203	0.048
26011	Arenac County	0.133	0.429	0.322	0.116	0.048
28025	Clay County	0.071	0.292	0.318	0.193	0.048
12097	Osceola County	0.126	0.382	0.315	0.19	0.048
41029	Jackson County	0.12	0.264	0.312	0.268	0.048
6087	Santa Cruz County	0.136	0.155	0.311	0.398	0.048
41047	Marion County	0.129	0.425	0.311	0.226	0.048
18045	Fountain County	0.115	0.43	0.311	0.144	0.048
31181	Webster County	0.133	0.4	0.31	0.228	0.048
54009	Brooke County	0.093	0.399	0.31	0.199	0.048
39011	Auglaize County	0.065	0.44	0.31	0.185	0.048
1071	Jackson County	0.101	0.288	0.309	0.134	0.048
51043	Clarke County	0.211	0.349	0.308	0.315	0.048
13175	Laurens County	0.198	0.348	0.307	0.154	0.048
6029	Kern County	0.262	0.277	0.303	0.158	0.048
28039	George County	0.206	0.371	0.303	0.119	0.048
17149	Pike County	0.193	0.346	0.301	0.161	0.048
17109	McDonough County	0.071	0.307	0.295	0.326	0.048
5021	Clay County	0.2	0.32	0.287	0.107	0.048
5089	Marion County	0.117	0.39	0.285	0.16	0.048
24033	Prince George's County	0.139	0.259	0.284	0.319	0.048
13113	Fayette County	0.095	0.205	0.282	0.467	0.048
5003	Ashley County	0.17	0.415	0.281	0.134	0.048
24047	Worcester County	0.099	0.32	0.28	0.301	0.048
13143	Haralson County	0.21	0.368	0.28	0.141	0.048
5143	Washington County	0.094	0.357	0.279	0.319	0.048
48113	Dallas County	0.046	0.185	0.278	0.301	0.048
48195	Hansford County	0.291	0.273	0.276	0.159	0.048
48315	Marion County	0.221	0.374	0.276	0.141	0.048
51025	Brunswick County	0.213	0.384	0.273	0.131	0.048
12039	Gadsden County	0.203	0.362	0.272	0.163	0.048
21113	Jessamine County	0.136	0.294	0.271	0.3	0.048
37135	Orange County	0.079	0.353	0.268	0.576	0.048
13081	Crisp County	0.191	0.405	0.268	0.136	0.048
5129	Searcy County	0.165	0.437	0.268	0.131	0.048
48457	Tyler County	0.112	0.489	0.263	0.121	0.048
29095	Jackson County	0.162	0.419	0.261	0.302	0.048
54109	Wyoming County	0.079	0.477	0.255	0.093	0.048
13313	Whitfield County	0.311	0.289	0.254	0.146	0.048
13123	Gilmer County	0.186	0.401	0.253	0.186	0.048
51135	Nottoway County	0.234	0.377	0.253	0.137	0.048
13027	Brooks County	0.319	0.282	0.252	0.136	0.048
28021	Claiborne County	0.214	0.405	0.251	0.188	0.048
5033	Crawford County	0.233	0.407	0.248	0.145	0.048
18101	Martin County	0.223	0.323	0.248	0.11	0.048
1093	Marion County	0.19	0.435	0.245	0.134	0.048
22027	Claiborne Parish	0.206	0.413	0.241	0.14	0.048
36025	Delaware County	0.033	0.194	0.235	0.216	0.048
28119	Quitman County	0.297	0.386	0.233	0.118	0.048
47029	Cocke County	0.21	0.449	0.227	0.114	0.048
54017	Doddridge County	0.198	0.431	0.222	0.149	0.048
34027	Morris County	0.06	0.211	0.203	0.526	0.048
34017	Hudson County	0.163	0.262	0.182	0.393	0.048
6063	Plumas County	0.064	0.255	0.455	0.226	0.049
35011	De Baca County	0.128	0.36	0.408	0.104	0.049
53027	Grays Harbor County	0.113	0.333	0.402	0.152	0.049
53051	Pend Oreille County	0.101	0.307	0.391	0.201	0.049
37031	Carteret County	0.092	0.257	0.385	0.267	0.049
16005	Bannock County	0.08	0.26	0.379	0.281	0.049
26049	Genesee County	0.1	0.317	0.378	0.204	0.049
31161	Sheridan County	0.146	0.34	0.373	0.258	0.049
53019	Ferry County	0.13	0.327	0.368	0.175	0.049
12005	Bay County	0.103	0.349	0.358	0.224	0.049
13233	Polk County	0.093	0.244	0.356	0.127	0.049
16079	Shoshone County	0.148	0.374	0.354	0.124	0.049
53055	San Juan County	0.163	0.311	0.352	0.483	0.049
28037	Franklin County	0.13	0.321	0.351	0.162	0.049
51105	Lee County	0.18	0.257	0.351	0.111	0.049
39101	Marion County	0.151	0.273	0.349	0.135	0.049
17013	Calhoun County	0.09	0.361	0.339	0.137	0.049
48103	Crane County	0.26	0.286	0.337	0.117	0.049
26113	Missaukee County	0.119	0.412	0.335	0.134	0.049
8123	Weld County	0.123	0.273	0.334	0.27	0.049
47103	Lincoln County	0.156	0.309	0.333	0.183	0.049
5073	Lafayette County	0.101	0.389	0.33	0.15	0.049
19191	Winneshiek County	0.053	0.33	0.329	0.288	0.049
2275	Wrangell City and Borough	0.11	0.366	0.329	0.194	0.049
36043	Herkimer County	0.102	0.365	0.326	0.207	0.049
28117	Prentiss County	0.218	0.333	0.326	0.123	0.049
54015	Clay County	0.108	0.335	0.326	0.09	0.049
26107	Mecosta County	0.103	0.357	0.323	0.217	0.049
47117	Marshall County	0.114	0.364	0.321	0.134	0.049
17073	Henry County	0.076	0.431	0.319	0.221	0.049
17183	Vermilion County	0.128	0.408	0.319	0.146	0.049
47033	Crockett County	0.246	0.349	0.316	0.13	0.049
22043	Grant Parish	0.182	0.423	0.311	0.085	0.049
29205	Shelby County	0.094	0.425	0.31	0.157	0.049
20201	Washington County	0.087	0.181	0.308	0.191	0.049
21071	Floyd County	0.261	0.258	0.307	0.126	0.049
36093	Schenectady County	0.098	0.295	0.299	0.308	0.049
17079	Jasper County	0.129	0.346	0.298	0.174	0.049
39039	Defiance County	0.093	0.447	0.298	0.162	0.049
28009	Benton County	0.155	0.43	0.298	0.103	0.049
13259	Stewart County	0.126	0.425	0.297	0.124	0.049
13141	Hancock County	0.075	0.357	0.297	0.087	0.049
55133	Waukesha County	0.04	0.236	0.295	0.429	0.049
48461	Upton County	0.218	0.375	0.295	0.111	0.049
13117	Forsyth County	0.115	0.253	0.294	0.502	0.049
1067	Henry County	0.121	0.427	0.293	0.171	0.049
38101	Ward County	0.214	0.362	0.289	0.279	0.049
9011	New London County	0.081	0.301	0.288	0.329	0.049
46117	Stanley County	0.069	0.364	0.288	0.279	0.049
35037	Quay County	0.156	0.402	0.287	0.154	0.049
21035	Calloway County	0.116	0.315	0.281	0.288	0.049
17185	Wabash County	0.113	0.42	0.28	0.187	0.049
17035	Cumberland County	0.154	0.38	0.28	0.15	0.049
47123	Monroe County	0.201	0.355	0.279	0.117	0.049
24003	Anne Arundel County	0.08	0.242	0.277	0.401	0.049
46073	Jerauld County	0.103	0.43	0.274	0.193	0.049
47171	Unicoi County	0.171	0.407	0.273	0.149	0.049
21069	Fleming County	0.226	0.368	0.272	0.134	0.049
26015	Barry County	0.184	0.417	0.271	0.195	0.049
29131	Miller County	0.136	0.433	0.271	0.16	0.049
17107	Logan County	0.214	0.433	0.267	0.198	0.049
39105	Meigs County	0.176	0.46	0.266	0.13	0.049
51685	Manassas Park city	0.177	0.247	0.261	0.314	0.049
37027	Caldwell County	0.111	0.463	0.261	0.148	0.049
17043	DuPage County	0.076	0.185	0.259	0.48	0.049
51071	Giles County	0.154	0.447	0.252	0.17	0.049
21157	Marshall County	0.206	0.413	0.25	0.175	0.049
42083	McKean County	0.098	0.478	0.25	0.174	0.049
39053	Gallia County	0.19	0.4	0.248	0.162	0.049
24510	Baltimore city	0.158	0.297	0.24	0.304	0.049
5015	Carroll County	0.235	0.414	0.233	0.193	0.049
48163	Frio County	0.35	0.348	0.23	0.072	0.049
54061	Monongalia County	0.083	0.292	0.228	0.398	0.049
48507	Zavala County	0.397	0.299	0.228	0.076	0.049
5139	Union County	0.14	0.292	0.226	0.201	0.049
41061	Union County	0.217	0.399	0.225	0.24	0.049
22045	Iberia Parish	0.215	0.435	0.223	0.127	0.049
13071	Colquitt County	0.269	0.383	0.223	0.125	0.049
1109	Pike County	0.164	0.458	0.222	0.247	0.049
13089	DeKalb County	0.209	0.434	0.221	0.421	0.049
1011	Bullock County	0.286	0.366	0.214	0.134	0.049
17001	Adams County	0.21	0.455	0.213	0.234	0.049
22123	West Carroll Parish	0.23	0.448	0.203	0.12	0.049
54075	Pocahontas County	0.151	0.477	0.195	0.178	0.049
51610	Falls Church city	0.018	0.073	0.127	0.781	0.049
16039	Elmore County	0.122	0.279	0.423	0.176	0.05
5115	Pope County	0.134	0.322	0.412	0.222	0.05
38095	Towner County	0.066	0.347	0.407	0.181	0.05
4003	Cochise County	0.129	0.23	0.405	0.236	0.05
13183	Long County	0.135	0.308	0.401	0.156	0.05
48319	Mason County	0.122	0.314	0.385	0.203	0.05
2130	Ketchikan Gateway Borough	0.081	0.304	0.374	0.241	0.05
1053	Escambia County	0.094	0.273	0.373	0.121	0.05
53057	Skagit County	0.107	0.265	0.372	0.256	0.05
49019	Grand County	0.089	0.271	0.362	0.278	0.05
38099	Walsh County	0.127	0.349	0.355	0.168	0.05
37001	Alamance County	0.151	0.28	0.341	0.229	0.05
12053	Hernando County	0.122	0.367	0.34	0.171	0.05
20051	Ellis County	0.152	0.288	0.339	0.356	0.05
42065	Jefferson County	0.052	0.282	0.337	0.158	0.05
4013	Maricopa County	0.129	0.228	0.329	0.314	0.05
36039	Greene County	0.085	0.282	0.328	0.22	0.05
28131	Stone County	0.132	0.358	0.326	0.15	0.05
36065	Oneida County	0.077	0.326	0.322	0.239	0.05
35005	Chaves County	0.217	0.272	0.321	0.19	0.05
23015	Lincoln County	0.145	0.393	0.32	0.331	0.05
1121	Talladega County	0.195	0.351	0.318	0.136	0.05
37161	Rutherford County	0.186	0.324	0.317	0.173	0.05
13031	Bulloch County	0.133	0.272	0.316	0.279	0.05
13115	Floyd County	0.157	0.334	0.316	0.205	0.05
45039	Fairfield County	0.081	0.337	0.316	0.176	0.05
17145	Perry County	0.193	0.386	0.316	0.125	0.05
51161	Roanoke County	0.079	0.259	0.315	0.347	0.05
27077	Lake of the Woods County	0.1	0.416	0.313	0.17	0.05
29197	Schuyler County	0.118	0.434	0.308	0.14	0.05
1079	Lawrence County	0.17	0.364	0.307	0.102	0.05
37179	Union County	0.102	0.253	0.305	0.34	0.05
12075	Levy County	0.165	0.414	0.302	0.119	0.05
39089	Licking County	0.097	0.357	0.301	0.246	0.05
39121	Noble County	0.106	0.357	0.298	0.106	0.05
17187	Warren County	0.199	0.346	0.297	0.243	0.05
29123	Madison County	0.089	0.344	0.297	0.125	0.05
29219	Warren County	0.083	0.329	0.296	0.187	0.05
13159	Jasper County	0.212	0.349	0.291	0.105	0.05
28095	Monroe County	0.092	0.475	0.288	0.165	0.05
51183	Sussex County	0.056	0.314	0.287	0.117	0.05
48433	Stonewall County	0.161	0.43	0.284	0.125	0.05
1015	Calhoun County	0.246	0.359	0.282	0.179	0.05
13085	Dawson County	0.236	0.326	0.28	0.311	0.05
45009	Bamberg County	0.211	0.319	0.28	0.191	0.05
13165	Jenkins County	0.213	0.424	0.28	0.083	0.05
39145	Scioto County	0.16	0.41	0.278	0.152	0.05
21213	Simpson County	0.152	0.418	0.278	0.151	0.05
39141	Ross County	0.133	0.434	0.273	0.16	0.05
36105	Sullivan County	0.093	0.375	0.272	0.234	0.05
48289	Leon County	0.172	0.398	0.272	0.159	0.05
5127	Scott County	0.165	0.427	0.272	0.102	0.05
51580	Covington city	0.166	0.419	0.269	0.146	0.05
40025	Cimarron County	0.144	0.376	0.268	0.212	0.05
36053	Madison County	0.154	0.32	0.267	0.27	0.05
13039	Camden County	0.116	0.307	0.267	0.236	0.05
13023	Bleckley County	0.151	0.423	0.254	0.172	0.05
39167	Washington County	0.077	0.385	0.247	0.187	0.05
36000	New York	0.139	0.263	0.245	0.353	0.05
21097	Harrison County	0.155	0.462	0.239	0.154	0.05
13035	Butts County	0.227	0.429	0.239	0.105	0.05
13061	Clay County	0.05	0.224	0.233	0.089	0.05
5149	Yell County	0.211	0.428	0.224	0.137	0.05
35029	Luna County	0.329	0.306	0.223	0.141	0.05
30077	Powell County	0.211	0.435	0.22	0.182	0.05
47049	Fentress County	0.224	0.443	0.216	0.117	0.05
36119	Westchester County	0.124	0.195	0.203	0.477	0.05
51125	Nelson County	0.083	0.311	0.401	0.308	0.051
49003	Box Elder County	0.065	0.314	0.393	0.227	0.051
13073	Columbia County	0.095	0.329	0.389	0.344	0.051
37093	Hoke County	0.146	0.288	0.384	0.183	0.051
21081	Grant County	0.102	0.309	0.384	0.124	0.051
32021	Mineral County	0.137	0.347	0.376	0.14	0.051
18031	Decatur County	0.087	0.321	0.373	0.197	0.051
27023	Chippewa County	0.075	0.367	0.356	0.178	0.051
17021	Christian County	0.144	0.332	0.356	0.164	0.051
29175	Randolph County	0.141	0.359	0.354	0.146	0.051
29213	Taney County	0.111	0.358	0.353	0.178	0.051
26053	Gogebic County	0.077	0.389	0.351	0.184	0.051
17175	Stark County	0.089	0.323	0.349	0.188	0.051
48483	Wheeler County	0.052	0.409	0.348	0.146	0.051
37073	Gates County	0.14	0.357	0.346	0.157	0.051
26145	Saginaw County	0.112	0.336	0.341	0.211	0.051
26137	Otsego County	0.084	0.358	0.338	0.22	0.051
6105	Trinity County	0.165	0.38	0.338	0.195	0.051
31175	Valley County	0.073	0.387	0.337	0.203	0.051
54023	Grant County	0.096	0.418	0.337	0.145	0.051
42057	Fulton County	0.13	0.357	0.336	0.135	0.051
46121	Todd County	0.22	0.282	0.335	0.162	0.051
37145	Person County	0.147	0.368	0.333	0.153	0.051
9007	Middlesex County	0.119	0.33	0.33	0.408	0.051
30019	Daniels County	0.058	0.387	0.324	0.23	0.051
5065	Izard County	0.171	0.379	0.321	0.129	0.051
5019	Clark County	0.128	0.369	0.317	0.264	0.051
30027	Fergus County	0.062	0.329	0.315	0.295	0.051
47185	White County	0.109	0.412	0.312	0.123	0.051
42045	Delaware County	0.154	0.372	0.309	0.377	0.051
23019	Penobscot County	0.086	0.342	0.309	0.262	0.051
28127	Simpson County	0.207	0.352	0.308	0.133	0.051
32015	Lander County	0.167	0.392	0.308	0.133	0.051
39073	Hocking County	0.107	0.448	0.305	0.141	0.051
36017	Chenango County	0.122	0.389	0.303	0.186	0.051
36095	Schoharie County	0.113	0.37	0.301	0.216	0.051
40101	Muskogee County	0.148	0.364	0.299	0.189	0.051
47141	Putnam County	0.101	0.419	0.298	0.248	0.051
40153	Woodward County	0.121	0.384	0.297	0.199	0.051
1133	Winston County	0.209	0.335	0.297	0.129	0.051
13171	Lamar County	0.145	0.377	0.295	0.184	0.051
33017	Strafford County	0.076	0.276	0.292	0.357	0.051
47139	Polk County	0.195	0.405	0.291	0.108	0.051
28089	Madison County	0.134	0.41	0.288	0.465	0.051
1127	Walker County	0.187	0.371	0.288	0.111	0.051
18079	Jennings County	0.146	0.46	0.287	0.107	0.051
25003	Berkshire County	0.092	0.299	0.277	0.332	0.051
55025	Dane County	0.044	0.179	0.276	0.5	0.051
17153	Pulaski County	0.186	0.387	0.275	0.112	0.051
29005	Atchison County	0.104	0.394	0.27	0.233	0.051
27165	Watonwan County	0.165	0.413	0.269	0.152	0.051
39129	Pickaway County	0.126	0.434	0.266	0.173	0.051
40089	McCurtain County	0.181	0.42	0.263	0.135	0.051
9001	Fairfield County	0.175	0.388	0.261	0.465	0.051
28087	Lowndes County	0.24	0.361	0.261	0.236	0.051
17069	Hardin County	0.11	0.477	0.259	0.111	0.051
13125	Glascock County	0.224	0.424	0.258	0.094	0.051
42003	Allegheny County	0.059	0.284	0.257	0.4	0.051
22061	Lincoln Parish	0.118	0.268	0.252	0.362	0.051
42115	Susquehanna County	0.113	0.461	0.251	0.175	0.051
48389	Reeves County	0.377	0.277	0.25	0.095	0.051
47015	Cannon County	0.155	0.475	0.248	0.122	0.051
48423	Smith County	0.162	0.48	0.247	0.252	0.051
50007	Chittenden County	0.061	0.2	0.243	0.496	0.051
21231	Wayne County	0.142	0.405	0.243	0.114	0.051
48453	Travis County	0.112	0.171	0.242	0.475	0.051
48177	Gonzales County	0.268	0.358	0.242	0.132	0.051
21011	Bath County	0.24	0.403	0.241	0.117	0.051
48189	Hale County	0.189	0.427	0.239	0.161	0.051
48115	Dawson County	0.274	0.36	0.238	0.127	0.051
13011	Banks County	0.23	0.418	0.232	0.119	0.051
36121	Wyoming County	0.216	0.484	0.206	0.154	0.051
51830	Williamsburg city	0.058	0.195	0.195	0.552	0.051
48505	Zapata County	0.446	0.251	0.189	0.114	0.051
54097	Upshur County	0.162	0.472	0.185	0.181	0.051
17099	La Salle County	0.317	0.393	0.139	0.178	0.051
42025	Carbon County	0.103	0.277	0.463	0.16	0.052
37029	Camden County	0.147	0.262	0.41	0.181	0.052
19195	Worth County	0.077	0.364	0.407	0.152	0.052
53063	Spokane County	0.066	0.247	0.393	0.294	0.052
17151	Pope County	0.063	0.322	0.393	0.131	0.052
37121	Mitchell County	0.047	0.324	0.388	0.181	0.052
28085	Lincoln County	0.106	0.287	0.367	0.15	0.052
41071	Yamhill County	0.117	0.265	0.364	0.254	0.052
47065	Hamilton County	0.122	0.32	0.357	0.305	0.052
56009	Converse County	0.097	0.365	0.357	0.182	0.052
51155	Pulaski County	0.095	0.291	0.356	0.185	0.052
28075	Lauderdale County	0.138	0.307	0.354	0.201	0.052
20199	Wallace County	0.085	0.303	0.349	0.264	0.052
13225	Peach County	0.142	0.308	0.347	0.203	0.052
28057	Itawamba County	0.223	0.301	0.346	0.13	0.052
39057	Greene County	0.248	0.313	0.342	0.388	0.052
28007	Attala County	0.226	0.309	0.341	0.123	0.052
40043	Dewey County	0.154	0.362	0.338	0.218	0.052
13097	Douglas County	0.133	0.343	0.335	0.267	0.052
37109	Lincoln County	0.05	0.207	0.334	0.202	0.052
48167	Galveston County	0.12	0.252	0.333	0.295	0.052
13249	Schley County	0.187	0.345	0.331	0.137	0.052
48191	Hall County	0.249	0.293	0.331	0.127	0.052
17057	Fulton County	0.089	0.411	0.328	0.177	0.052
51093	Isle of Wight County	0.124	0.279	0.327	0.269	0.052
5061	Howard County	0.202	0.346	0.323	0.153	0.052
12103	Pinellas County	0.093	0.285	0.321	0.301	0.052
47001	Anderson County	0.198	0.357	0.321	0.238	0.052
48447	Throckmorton County	0.18	0.303	0.317	0.2	0.052
1033	Colbert County	0.161	0.337	0.314	0.188	0.052
51670	Hopewell city	0.189	0.349	0.311	0.151	0.052
1039	Covington County	0.18	0.356	0.31	0.155	0.052
13173	Lanier County	0.201	0.333	0.309	0.158	0.052
51750	Radford city	0.118	0.23	0.308	0.344	0.052
13029	Bryan County	0.138	0.33	0.306	0.324	0.052
1097	Mobile County	0.137	0.326	0.306	0.23	0.052
39139	Richland County	0.099	0.408	0.305	0.172	0.052
40109	Oklahoma County	0.132	0.253	0.303	0.312	0.052
13227	Pickens County	0.202	0.378	0.303	0.249	0.052
48267	Kimble County	0.168	0.339	0.3	0.193	0.052
42113	Sullivan County	0.136	0.333	0.298	0.165	0.052
36027	Dutchess County	0.095	0.262	0.297	0.346	0.052
12045	Gulf County	0.157	0.366	0.292	0.185	0.052
45073	Oconee County	0.159	0.308	0.291	0.242	0.052
5035	Crittenden County	0.186	0.357	0.288	0.169	0.052
22051	Jefferson Parish	0.151	0.314	0.283	0.252	0.052
54041	Lewis County	0.168	0.429	0.283	0.134	0.052
34033	Salem County	0.129	0.38	0.281	0.21	0.052
51117	Mecklenburg County	0.101	0.179	0.279	0.182	0.052
47005	Benton County	0.046	0.139	0.278	0.128	0.052
22063	Livingston Parish	0.147	0.404	0.275	0.174	0.052
17061	Greene County	0.141	0.365	0.274	0.12	0.052
48171	Gillespie County	0.101	0.299	0.266	0.334	0.052
17121	Marion County	0.213	0.357	0.266	0.152	0.052
22071	Orleans Parish	0.141	0.23	0.264	0.365	0.052
13239	Quitman County	0.308	0.31	0.264	0.083	0.052
17189	Washington County	0.06	0.229	0.261	0.202	0.052
21153	Magoffin County	0.294	0.347	0.257	0.101	0.052
48375	Potter County	0.12	0.478	0.252	0.148	0.052
42117	Tioga County	0.102	0.446	0.251	0.202	0.052
22077	Pointe Coupee Parish	0.212	0.379	0.251	0.158	0.052
28083	Leflore County	0.218	0.355	0.248	0.179	0.052
47057	Grainger County	0.192	0.45	0.247	0.111	0.052
45005	Allendale County	0.258	0.401	0.247	0.094	0.052
48407	San Jacinto County	0.171	0.485	0.244	0.101	0.052
13107	Emanuel County	0.201	0.432	0.243	0.125	0.052
21223	Trimble County	0.174	0.466	0.241	0.118	0.052
6057	Nevada County	0.142	0.447	0.24	0.358	0.052
51091	Highland County	0.155	0.356	0.239	0.25	0.052
22047	Iberville Parish	0.225	0.388	0.238	0.15	0.052
53013	Columbia County	0.103	0.445	0.235	0.265	0.052
17051	Fayette County	0.129	0.478	0.235	0.119	0.052
54103	Wetzel County	0.166	0.496	0.221	0.118	0.052
17131	Mercer County	0.121	0.246	0.217	0.187	0.052
17063	Grundy County	0.268	0.409	0.213	0.226	0.052
54077	Preston County	0.154	0.486	0.21	0.15	0.052
47027	Clay County	0.232	0.452	0.189	0.128	0.052
41007	Clatsop County	0.085	0.248	0.422	0.245	0.053
39171	Williams County	0.074	0.294	0.406	0.146	0.053
54065	Morgan County	0.028	0.177	0.396	0.18	0.053
27087	Mahnomen County	0.14	0.359	0.38	0.121	0.053
49007	Carbon County	0.091	0.339	0.362	0.157	0.053
17111	McHenry County	0.095	0.35	0.359	0.332	0.053
16049	Idaho County	0.101	0.35	0.357	0.191	0.053
17161	Rock Island County	0.112	0.308	0.353	0.227	0.053
42119	Union County	0.073	0.335	0.352	0.238	0.053
51550	Chesapeake city	0.08	0.257	0.348	0.315	0.053
35015	Eddy County	0.115	0.307	0.346	0.162	0.053
17011	Bureau County	0.089	0.386	0.336	0.189	0.053
21047	Christian County	0.083	0.314	0.323	0.168	0.053
53037	Kittitas County	0.089	0.24	0.321	0.35	0.053
20021	Cherokee County	0.151	0.337	0.321	0.19	0.053
17023	Clark County	0.094	0.405	0.321	0.171	0.053
13013	Barrow County	0.168	0.341	0.318	0.173	0.053
20123	Mitchell County	0.173	0.328	0.317	0.241	0.053
5131	Sebastian County	0.174	0.318	0.317	0.19	0.053
41049	Morrow County	0.247	0.339	0.317	0.098	0.053
26111	Midland County	0.163	0.255	0.314	0.341	0.053
28099	Neshoba County	0.218	0.328	0.314	0.141	0.053
17085	Jo Daviess County	0.08	0.372	0.313	0.235	0.053
24013	Carroll County	0.179	0.345	0.312	0.346	0.053
48091	Comal County	0.078	0.252	0.31	0.36	0.053
36007	Broome County	0.096	0.314	0.31	0.28	0.053
42111	Somerset County	0.123	0.402	0.309	0.157	0.053
13209	Montgomery County	0.221	0.332	0.308	0.155	0.053
40105	Nowata County	0.13	0.447	0.307	0.115	0.053
36101	Steuben County	0.101	0.372	0.302	0.226	0.053
51141	Patrick County	0.213	0.343	0.301	0.143	0.053
28091	Marion County	0.187	0.384	0.298	0.129	0.053
48241	Jasper County	0.141	0.448	0.295	0.116	0.053
22017	Caddo Parish	0.135	0.332	0.294	0.24	0.053
20115	Marion County	0.179	0.388	0.292	0.239	0.053
53007	Chelan County	0.171	0.275	0.291	0.263	0.053
40063	Hughes County	0.092	0.275	0.289	0.124	0.053
